City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,san rafael,-34.6177,-68.3301,18.19,47,2,2.97,AR,1684205611
367,ust-omchug,61.15,149.6333,7.35,61,86,2.47,RU,1684205730
368,san francisco menendez,13.8431,-90.0158,26.4,77,24,0.88,SV,1684205730
369,iskateley,67.6803,53.1512,2.64,85,100,2.42,RU,1684205730
370,isangel,-19.55,169.2667,25.81,67,99,6.97,VU,1684205731
371,czarnkow,52.9021,16.5641,10.23,96,88,4.5,PL,1684205731
372,beloha,-25.1667,45.05,18.59,95,1,2.95,MG,1684205731
373,pisco,-13.7,-76.2167,22.03,78,100,5.14,PE,1684205661
374,qasigiannguit,68.8193,-51.1922,-1.86,91,100,1.92,GL,1684205732
375,inyonga,-6.7167,32.0667,17.79,87,94,2.01,TZ,1684205733
376,port lincoln,-34.7333,135.8667,15.84,74,99,6.78,AU,1684205733
377,smalininkai,55.0735,22.5793,12.19,93,100,4.16,LT,1684205734
378,lata,40.1629,-8.3327,12.58,74,100,1.56,PT,1684205734
379,yuancheng,36.652,107.7896,25.03,33,28,3.28,CN,1684205734
380,brindisi,40.5833,17.6667,16.23,88,56,9.64,IT,1684205735
381,luderitz,-26.6481,15.1594,16.51,54,0,3.03,NA,1684205735
382,luangwa,-15.6167,30.4167,16.64,85,33,1.04,ZM,1684205735
383,kuah,6.3265,99.8432,28.99,84,20,1.03,MY,1684205735
384,egvekinot,66.3167,-179.1667,-5.94,73,72,1.22,RU,1684205735
385,gallup,35.5281,-108.7426,17.33,46,0,2.06,US,1684205513
386,mao,39.8885,4.2658,15.31,88,0,2.57,ES,1684205736
387,gerash,27.6652,54.1371,17.08,20,5,2.75,IR,1684205736
388,denia,38.8408,0.1057,17.66,49,5,4.02,ES,1684205736
389,tigil,57.8,158.6667,11.06,72,99,2.41,RU,1684205736
390,nikolskoye,59.7035,30.7861,8.88,66,66,3.47,RU,1684205736
391,chulym,55.0997,80.9572,12.52,33,92,4.01,RU,1684205736
392,clarence town,-32.5833,151.7833,18.63,48,100,2.21,AU,1684205737
393,aasiaat,68.7098,-52.8699,-4.98,78,100,0.96,GL,1684205737
394,boly,45.9672,18.5183,13.38,96,100,6.09,HU,1684205737
395,langenlois,48.4904,15.6521,8.66,93,100,1.49,AT,1684205737
396,moindou,-21.6924,165.677,24.74,62,97,3.4,NC,1684205737
397,hailey,43.5196,-114.3153,12.35,67,23,10.28,US,1684205738
398,la union,-5.4,-80.75,25.89,64,94,7.1,PE,1684205738
399,ust-nera,64.5667,143.2,4.77,81,91,2.57,RU,1684205738
400,najran,17.4924,44.1277,23.36,29,3,0.89,SA,1684205536
401,mazurivka,49.2745,24.2123,12.53,98,100,1.73,UA,1684205739
402,thompson,55.7435,-97.8558,9.09,66,40,5.14,CA,1684205739
403,cabedelo,-6.9811,-34.8339,25.37,79,54,3.18,BR,1684205739
404,raudeberg,61.9875,5.1352,4.93,37,7,5.84,NO,1684205739
405,luena,-11.7833,19.9167,15.09,68,64,0.53,AO,1684205739
406,ucluelet,48.9329,-125.5528,13.94,91,5,5.43,CA,1684205740
407,thanh hoa,19.8,105.7667,32.35,57,68,3.71,VN,1684205740
408,magadan,59.5667,150.8,6.41,73,100,6.66,RU,1684205740
409,kralendijk,12.15,-68.2667,26.99,83,100,7.2,BQ,1684205740
410,kasama,-10.2129,31.1808,14.87,90,23,1.8,ZM,1684205740
411,pacific grove,36.6177,-121.9166,13.88,84,0,2.57,US,1684205535
412,okhotsk,59.3833,143.3,5.83,69,99,15.81,RU,1684205741
413,roebourne,-20.7833,117.1333,25.88,25,0,4.2,AU,1684205741
414,alyangula,-13.8483,136.4192,28.55,57,93,6.72,AU,1684205741
415,maniitsoq,65.4167,-52.9,1.8,86,100,6.36,GL,1684205741
416,tres lagoas,-20.7511,-51.6783,14.53,79,0,1.74,BR,1684205741
417,dalbandin,28.8947,64.4101,30.72,8,6,1.68,PK,1684205741
418,upata,8.0086,-62.3989,24.0,90,86,1.95,VE,1684205742
419,kosh-agach,50.0,88.6667,2.96,53,21,1.09,RU,1684205742
420,cururupu,-1.8283,-44.8683,24.84,93,58,1.48,BR,1684205742
421,fereydun kenar,36.6864,52.5225,15.91,71,98,2.25,IR,1684205742
422,kamaishi,39.2667,141.8833,15.85,77,99,4.45,JP,1684205742
423,tanout,14.9709,8.8879,29.05,27,100,5.57,NE,1684205742
424,san cristobal,7.7669,-72.225,24.1,84,100,0.74,VE,1684205743
425,meulaboh,4.1363,96.1285,28.92,71,89,1.96,ID,1684205743
426,seoul,37.5683,126.9778,26.89,46,0,4.12,KR,1684205515
427,kruisfontein,-34.0033,24.7314,10.97,71,0,2.23,ZA,1684205743
428,saint-denis,48.9167,2.3333,6.82,90,0,4.63,FR,1684205743
429,ilebo,-4.3167,20.5833,21.07,97,98,0.22,CD,1684205743
430,sevojno,43.845,19.8986,13.24,99,100,1.54,RS,1684205743
431,pevek,69.7008,170.3133,-4.4,79,34,4.58,RU,1684205744
432,mecca,21.4267,39.8261,28.25,43,1,1.25,SA,1684205744
433,timaru,-44.4,171.25,12.82,82,0,1.34,NZ,1684205744
434,buala,-8.145,159.5921,28.92,77,100,1.54,SB,1684205744
435,carlisle,40.2015,-77.1889,13.91,61,0,2.98,US,1684205659
436,pitimbu,-7.4706,-34.8086,25.33,80,29,2.8,BR,1684205744
437,bani,18.2833,-70.3333,23.06,84,54,1.85,DO,1684205745
438,fairbanks,64.8378,-147.7164,15.17,32,75,6.69,US,1684205745
439,arsk,56.0915,49.8778,12.21,74,77,3.37,RU,1684205745
440,kailua,21.4022,-157.7394,26.22,56,100,6.17,US,1684205745
441,stokmarknes,68.5646,14.9108,6.99,76,100,5.66,NO,1684205745
442,dingle,10.9995,122.6711,32.14,61,28,1.11,PH,1684205746
443,ostersund,63.1792,14.6357,7.25,36,100,2.57,SE,1684205746
444,hofn,64.2539,-15.2082,0.87,58,88,1.87,IS,1684205746
445,kimbe,-5.5502,150.1429,30.14,72,90,2.47,PG,1684205746
446,san patricio,28.017,-97.5169,24.51,83,86,1.98,US,1684205746
447,prachuap khiri khan,12.2167,99.75,32.98,41,7,2.96,TH,1684205746
448,doha,25.2867,51.5333,29.16,35,0,6.17,QA,1684205530
449,alekseyevskaya,50.2896,42.1845,8.78,86,23,2.83,RU,1684205747
450,mount gambier,-37.8333,140.7667,12.81,48,99,4.16,AU,1684205747
451,san pedro de macoris,18.4616,-69.2972,26.07,81,40,3.24,DO,1684205747
452,coahuayana,18.7333,-103.6833,24.25,80,0,0.65,MX,1684205747
453,araouane,18.9048,-3.5265,29.63,13,98,5.24,ML,1684205747
454,guiratinga,-16.3494,-53.7583,18.41,61,0,1.41,BR,1684205748
455,novoshcherbinovskaya,46.4767,38.6476,13.53,76,34,1.03,RU,1684205748
456,zhigalovo,54.8097,105.1578,9.96,30,100,5.63,RU,1684205748
457,vanavara,60.34,102.2797,2.57,51,79,4.42,RU,1684205749
458,turbana,10.2717,-75.4422,28.45,91,100,2.7,CO,1684205749
459,darnah,32.767,22.6367,20.24,74,37,7.44,LY,1684205749
460,meybod,32.2501,54.0166,19.01,27,2,5.87,IR,1684205749
461,the valley,18.217,-63.0578,27.88,79,99,5.41,AI,1684205749
462,esil,51.9556,66.4042,16.13,36,9,3.02,KZ,1684205749
463,oranjestad,12.524,-70.027,27.17,88,20,9.77,AW,1684205750
464,pindushi,62.9152,34.58,10.49,67,46,1.54,RU,1684205750
465,oudtshoorn,-33.5907,22.2014,8.2,64,1,0.66,ZA,1684205750
466,finote selam,10.7,37.2667,20.54,41,100,1.16,ET,1684205750
467,dovers,12.8833,-61.1833,26.94,81,99,7.11,VC,1684205750
468,nerchinskiy zavod,51.3088,119.61,10.93,30,8,3.69,RU,1684205750
469,kysyl-syr,63.8986,122.7617,4.31,95,100,2.45,RU,1684205751
470,mantua,45.1667,10.7833,14.67,86,100,0.89,IT,1684205751
471,lamu,-2.2717,40.902,26.12,82,22,5.54,KE,1684205751
472,waipawa,-41.4122,175.5153,11.52,74,67,2.33,NZ,1684205751
473,macas,-2.3167,-78.1167,19.63,96,84,1.27,EC,1684205640
474,boende,-0.2167,20.8667,22.22,98,93,0.99,CD,1684205752
475,bambanglipuro,-7.95,110.2833,28.01,63,49,4.72,ID,1684205752
476,astaneh-ye ashrafiyeh,37.2596,49.9444,10.96,89,7,1.35,IR,1684205752
477,neuquen,-38.9516,-68.0591,9.94,76,0,3.09,AR,1684205488
478,mabaruma,8.2,-59.7833,24.03,98,99,1.32,GY,1684205753
479,nova odesa,47.3078,31.7851,13.83,56,97,2.13,UA,1684205753
480,jinchang,38.4953,102.1739,20.39,33,90,5.31,CN,1684205753
481,bonavista,48.6499,-53.1147,4.51,76,100,8.6,CA,1684205753
482,flinders,-34.5833,150.8552,22.32,47,0,2.24,AU,1684205753
483,babati,-4.2167,35.75,15.35,95,70,0.51,TZ,1684205754
484,gimli,50.6336,-96.9907,23.01,35,11,1.54,CA,1684205754
485,kampot,10.6167,104.1833,34.03,54,30,3.09,KH,1684205754
486,riyadh,24.6877,46.7219,25.08,18,51,3.58,SA,1684205611
487,imperia,43.9667,7.7833,13.18,49,72,4.03,IT,1684205754
488,narsaq,60.9167,-46.05,8.12,68,100,3.17,GL,1684205755
489,ketchikan,55.3422,-131.6461,21.26,46,0,4.63,US,1684205755
490,mindelo,16.8901,-24.9804,22.75,68,20,8.23,CV,1684205755
491,ciudad bolivar,8.1222,-63.5497,28.14,68,98,4.92,VE,1684205755
492,kabelvag,68.2114,14.4817,7.0,93,40,6.17,NO,1684205755
493,bon accord,53.8335,-113.4187,26.83,57,5,3.27,CA,1684205755
494,cabo san lucas,22.8909,-109.9124,22.18,65,40,5.14,MX,1684205685
495,lazarev,52.225,141.5131,3.84,96,100,8.31,RU,1684205756
496,fengrun,39.8333,118.1167,34.64,25,93,6.45,CN,1684205756
497,edd,13.9297,41.6925,32.46,56,10,3.21,ER,1684205756
498,coquimbo,-29.9533,-71.3436,14.85,77,0,1.03,CL,1684205756
499,puro,12.4841,123.3827,31.2,65,38,3.31,PH,1684205757
500,grindavik,63.8424,-22.4338,3.26,75,75,2.57,IS,1684205757
501,bissora,12.2231,-15.4475,24.04,68,100,1.52,GW,1684205757
502,washington,47.5001,-120.5015,21.78,52,3,1.23,US,1684205757
503,ambulu,-8.345,113.6058,27.28,63,33,1.93,ID,1684205757
504,manzil salim,35.8567,8.4765,9.88,65,0,6.66,TN,1684205758
505,pimentel,-6.8367,-79.9342,24.16,83,0,7.2,PE,1684205758
506,vanino,49.0869,140.2543,16.15,45,66,4.36,RU,1684205758
507,lumberton,34.6182,-79.0086,20.14,64,0,2.06,US,1684205704
508,fiumicino,41.7675,12.2291,13.1,54,100,6.69,IT,1684205758
509,sterling,39.0062,-77.4286,16.05,67,20,3.6,US,1684205748
510,araceli,10.5529,119.9913,30.23,61,17,0.17,PH,1684205759
511,dattapur,20.7667,78.1667,34.77,32,1,6.81,IN,1684205759
512,pangnirtung,66.1451,-65.7125,-9.65,72,11,4.93,CA,1684205759
513,goderich,43.7501,-81.7165,14.18,38,2,3.09,CA,1684205760
514,kang,-23.6752,22.7876,13.18,42,96,1.69,BW,1684205760
515,ko samui,9.5357,99.9357,33.95,59,20,2.06,TH,1684205760
516,ternate,0.8,127.4,29.21,74,28,3.94,ID,1684205760
517,malmesbury,-33.4608,18.7271,13.2,80,1,2.31,ZA,1684205761
518,kushmurun,52.4503,64.6311,16.45,42,14,3.27,KZ,1684205761
519,andapa,-14.65,49.65,17.49,84,35,1.27,MG,1684205761
520,shizunai,42.3339,142.3669,10.99,88,73,3.47,JP,1684205761
521,valparaiso,-33.0393,-71.6273,16.67,63,20,1.54,CL,1684205761
522,ugoofaaru,5.6667,73.0,27.02,85,100,6.16,MV,1684205762
523,nizwa,22.9333,57.5333,30.46,34,0,0.46,OM,1684205762
524,campbell river,50.0163,-125.2446,27.78,30,0,1.54,CA,1684205762
525,vera cruz,-12.6333,-41.0333,21.76,92,73,0.49,BR,1684205763
526,victoria point,-27.5833,153.3,18.1,89,97,2.24,AU,1684205763
527,gedo,9.0167,37.45,11.39,91,88,0.64,ET,1684205763
528,powell river,49.8496,-124.5361,28.88,30,20,2.06,CA,1684205481
529,bharthana,26.7571,79.2248,36.93,17,39,7.38,IN,1684205764
530,lagos,6.5833,3.75,27.18,96,65,1.9,NG,1684205764
531,solsona,41.994,1.5171,10.1,70,100,2.83,ES,1684205765
532,borisoglebsk,51.3671,42.0849,9.15,87,39,3.0,RU,1684205765
533,lexington,37.9887,-84.4777,17.92,68,0,3.09,US,1684205663
534,nishihara,26.1842,127.7558,26.72,61,75,5.14,JP,1684205765
535,faya,18.3851,42.4509,16.29,47,61,1.53,SA,1684205766
536,dhidhdhoo,6.8833,73.1,26.55,85,100,5.33,MV,1684205766
537,bairiki,1.3292,172.9752,30.0,74,75,2.57,KI,1684205766
538,porto santo,33.072,-16.3415,18.21,77,40,7.2,PT,1684205767
539,lubbock,33.6001,-101.8338,19.14,72,75,2.57,US,1684205479
540,souillac,-20.5167,57.5167,23.21,88,40,2.06,MU,1684205767
541,muscat,23.6139,58.5922,30.01,55,0,3.29,OM,1684205504
542,krasnoselkup,65.7,82.4667,-0.7,98,100,3.45,RU,1684205768
543,zamania,25.4333,83.5667,36.8,14,16,2.71,IN,1684205768
544,paka,4.6374,103.4368,30.96,70,20,1.54,MY,1684205768
545,bintulu,3.1667,113.0333,30.23,70,20,1.54,MY,1684205768
546,terbuny,52.1389,38.2789,10.63,78,68,1.06,RU,1684205769
547,loviisa,60.4566,26.2251,10.16,73,100,4.22,FI,1684205769
548,jambi,-1.6,103.6167,28.39,77,88,1.68,ID,1684205769
549,letnyaya stavka,45.4306,43.4472,11.98,87,12,3.1,RU,1684205770
550,havoysund,70.9963,24.6622,8.13,93,100,4.37,NO,1684205770
551,saint-jean-de-maurienne,45.1667,6.5833,-1.59,97,86,3.28,FR,1684205770
552,sinnamary,5.3833,-52.95,25.68,92,95,3.85,GF,1684205770
553,balkanabat,39.5108,54.3671,14.32,79,100,7.58,TM,1684205771
554,palana,59.1167,159.9667,4.57,71,90,1.59,RU,1684205771
555,harper,4.375,-7.7169,24.14,96,100,1.33,LR,1684205771
556,cozumel,20.5083,-86.9458,25.53,94,100,1.34,MX,1684205772
557,baturaden,-7.3,109.2167,23.32,60,6,1.22,ID,1684205772
558,nizhnevartovsk,60.9344,76.5531,4.01,60,0,3.13,RU,1684205614
559,waddan,29.1614,16.139,17.67,49,2,5.52,LY,1684205773
560,xuanzhou,30.9525,118.7553,30.74,41,100,3.68,CN,1684205773
561,tahoua,14.8888,5.2692,29.81,50,74,4.87,NE,1684205773
